,label,message
1374,spam,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
3285,ham,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*
384,ham,Hey i will be late ah... Meet you at 945+
4573,ham,Omg how did u know what I ate?
2000,ham,LMAO where's your fish memory when I need it?
3685,ham,Dad says hurry the hell up
83,ham,You will be in the place of that man
1789,ham,Arun can u transfr me d amt
1635,spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
1,ham,Ok lar... Joking wif u oni...
2241,ham,K I'll call you when I'm close
1021,ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen"
1561,ham,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?"
4118,ham,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though"
4030,ham,"[…] anyway, many good evenings to u! s"
470,ham,There are many company. Tell me the language.
2815,ham,"Alright if you're sure, let me know when you're leaving"
3357,ham,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. 
4285,ham,Yes. I come to nyc for audiitions and am trying to relocate.
1533,ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
5405,ham,So gd got free ice cream... I oso wan...
2188,ham,Oh god. I'm gonna Google nearby cliffs now.
2258,ham,Here got lots of hair dresser fr china.
1106,ham,on hen night. Going with a swing
1832,ham,Hello- thanx for taking that call. I got a job! Starts on monday!
879,spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
641,ham,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out"
4846,ham,Missing you too.pray inshah allah
3231,ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
5258,ham,Well she's in for a big surprise!
3296,ham,Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.
800,ham,"""Gimme a few"" was  &lt;#&gt;  minutes ago"
4247,ham,Well welp is sort of a semiobscure internet thing
5276,ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
1282,ham,Am I the only one who doesn't stalk profiles?
3920,ham,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
3666,ham,Ha... U jus ate honey ar? So sweet...
512,ham,Prabha..i'm soryda..realy..frm heart i'm sory
3114,ham,"Wat time liao, where still got."
1046,ham,"Come round, it's . "
663,ham,Sorry me going home first... Daddy come fetch ü later...
5113,ham,I've reached sch already...
2159,ham,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.
3798,ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
5226,ham,"""OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX"""
3792,spam,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
4737,ham,"Not for possession, especially not first offense"
4556,ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
5058,ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
3451,ham,Ya just telling abt tht incident..
2793,ham,Well there's still a bit left if you guys want to tonight
3648,ham,"Hey babe, my friend had to cancel, still up for a visit ?"
4814,ham,i can call in  &lt;#&gt;  min if thats ok
658,ham,You will be in the place of that man
4196,spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
1254,ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
2213,ham,"This is one of the days you have a billion classes, right?"
5283,ham,"And how you will do that, princess? :)"
534,ham,I'll be late...
4414,ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
5448,ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
2453,ham,Okay. I've seen it. So i should pick it on friday?
3080,ham,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?
4062,ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
3367,ham,I am waiting for your call sir.
4171,ham,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
656,ham,Tell them the drug dealer's getting impatient
4995,ham,My drive can only be read. I need to write
5478,ham,Yes princess! I want to please you every night. Your wish is my command...
3190,ham,X2  &lt;#&gt; . Are you going to get that
144,ham,I know you are. Can you pls open the back?
4931,spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
4925,ham,We can go 4 e normal pilates after our intro...  
2388,ham,Also where's the piece
5138,ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
5533,ham,Compliments to you. Was away from the system. How your side.
5205,ham,Me fine..absolutly fine
3750,spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
4946,ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
2063,ham,Is there any training tomorrow?
2020,ham,From tomorrow onwards eve 6 to 3 work.
3716,ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye."
2312,spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate."
2036,ham,Simply sitting and watching match in office..
1583,ham,"Yep, at derek's house now, see you Sunday &lt;3"
1885,ham,I love your ass! Do you enjoy doggy style? :)
3554,ham,Din i tell u jus now 420
4561,ham,I'm awake oh. What's up.
4194,ham,Ok i'm coming home now.
5389,ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
2547,ham,Company is very good.environment is terrific and food is really nice:)
4329,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
2564,ham,K..k..i'm also fine:)when will you complete the course?
5263,ham,I absolutely LOVE South Park! I only recently started watching the office.
241,ham,Tomarrow final hearing on my laptop case so i cant.
3341,ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
149,ham,K..i deleted my contact that why?
638,ham,When ü login dat time... Dad fetching ü home now?
2040,ham,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss."
3290,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
4617,ham,Ü called dad oredi...
18,ham,Fine if thats the way u feel. Thats the way its gota b
5314,ham,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
4576,ham,Not directly behind... Abt 4 rows behind ü...
5565,ham,Ard 6 like dat lor.
1287,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
134,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
1910,ham,Then u going ikea str aft dat?
981,ham,If he started searching he will get job in few days.he have great potential and talent.
5522,ham,No. I dont want to hear anything
5081,ham,"""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD.."
2364,spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
3651,ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
5286,ham,Sent me ur email id soon
1237,ham,How much are we getting?
4135,ham,Is it your yahoo boys that bring in the perf? Or legal.
685,ham,I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.
162,ham,New car and house for my parents.:)i have only new job in hand:)
5096,ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
4634,ham,Oh wow thats gay. Will firmware update help
769,ham,I cant pick the phone right now. Pls send a message
1247,ham,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! "
5105,ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
1942,spam,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
3800,ham,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?"
761,spam,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply."
458,ham,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
5415,ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
4072,ham,I've reached home n i bathe liao... U can call me now...
2899,ham,If you r @ home then come down within 5 min
252,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
2457,ham,Onum ela pa. Normal than.
1516,ham,I wonder if you'll get this text?
5327,ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
3949,ham,I like to think there's always the possibility of being in a pub later.
3859,ham,R u still working now?
491,ham,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
1755,ham,How is your schedule next week? I am out of town this weekend.
3676,ham,Whos this am in class:-)
4838,ham,....photoshop makes my computer shut down.
3901,ham,Okie
3788,ham,WHORE YOU ARE UNBELIEVABLE.
4661,ham,You call him and tell now infront of them. Call him now.
1607,ham,Ok no prob... I'll come after lunch then...
840,spam,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP
2745,ham,"Tick, tick, tick ... Babe"
2931,ham,Wat's my dear doing? Sleeping ah?
4111,ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack"
1193,ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
631,ham,Please dont say like that. Hi hi hi
3806,ham,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
2911,ham,How do you guys go to see movies on your side.
5063,ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
3891,spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
3867,ham,"Theoretically yeah, he could be able to come"
1621,ham,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ..."
5088,ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
2794,ham,Not from this campus. Are you in the library?
3546,ham,Thank You meet you monday
1750,ham,DO NOT B LATE LOVE MUM
2817,ham,Genius what's up. How your brother. Pls send his number to my skype.
726,ham,Got it! It looks scrumptious... daddy wants to eat you all night long!
5072,ham,As in different styles?
2394,ham,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. "
