,label,message
4408,ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
1079,ham,Convey my regards to him
2536,ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks."
276,ham,Thanx...
822,ham,On the road so cant txt
5111,ham,Oh you got many responsibilities.
4870,ham,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.
2566,ham,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.
1733,ham,"K, can that happen tonight?"
3872,ham,Yeah my usual guy's out of town but there're definitely people around I know
1587,ham,There are no other charges after transfer charges and you can withdraw anyhow you like
731,spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
3013,ham,Yeah no probs - last night is obviously catching up with you... Speak soon 
804,spam,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
1564,ham,Get ready to put on your excellent sub face :)
4686,ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
3586,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
2988,ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz"
1273,ham,Ok...
2303,ham,We can make a baby in yo tho
4952,ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
4439,ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love
4491,ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
2900,ham,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?"
4295,spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
531,spam,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 
1131,ham,Howz pain?hope u r fine..
302,ham,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?"
93,spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
2806,ham,I think it's all still in my car
1581,ham,"I shall book chez jules for half eight, if that's ok with you?"
2110,ham,Lara said she can loan me  &lt;#&gt; .
4920,ham,Re your call; You didn't see my facebook huh?
1671,ham,Lmao!nice 1
303,ham,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? 
2963,ham,"""NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT"""
2618,ham,I cant pick the phone right now. Pls send a message
3787,ham,Wat r u doing?
2646,ham,"Sorry, I'll call later"
2645,ham,My friends use to call the same.
2784,ham,"Just arrived, see you in a couple days &lt;3"
38,ham,Anything lor... U decide...
4836,ham,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK."
4989,ham,Which channel:-):-):):-).
1191,ham,We're done...
3672,ham,Yup. Thk of u oso boring wat.
3491,ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  
1964,ham,Yes :)it completely in out of form:)clark also utter waste.
3004,ham,I will see in half an hour
1905,ham,Wah... Okie okie... Muz make use of e unlimited... Haha... 
4877,spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468
170,ham,Yes :)it completely in out of form:)clark also utter waste.
4875,ham,Wat happened to the cruise thing
2094,spam,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
1792,ham,U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u
3028,ham,You still at the game?
5226,ham,"""OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX"""
4833,ham,Rats. Hey did u ever vote for the next themes?
2889,ham,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?
1119,ham,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
2244,ham,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
4574,spam,"""URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50"""
5416,ham,East coast
273,spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
908,ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
191,spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
3276,ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.
1676,ham,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside.."""
2007,ham,Shopping lor. Them raining mah hard 2 leave orchard.
3736,ham,"It‘s £6 to get in, is that ok?"
3303,ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday
5231,ham,It means u could not keep ur words.
5081,ham,"""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD.."
2100,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
4593,ham,Right it wasnt you who phoned it was someone with a number like yours!
1023,ham,We still on for tonight?
3494,ham,"Cool, text me when you head out"
5501,ham,Now get step 2 outta the way. Congrats again.
1449,spam,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
3699,ham,S:)but he had some luck.2 catches put down:)
4116,ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
1262,ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
1393,ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch..."
3840,ham,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
2220,spam,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
5290,ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
3775,ham,Ok... But bag again..
5116,ham,Argh why the fuck is nobody in town ;_;
2627,ham,Unni thank you dear for the recharge..Rakhesh
1508,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
259,spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
1356,ham,Convey my regards to him
1656,ham,At 7 we will go ok na.
3748,ham,Ü neva tell me how i noe... I'm not at home in da aft wat... 
326,ham,No calls..messages..missed calls
1958,ham,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
5072,ham,As in different styles?
5172,ham,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
4113,ham,"I'll see, but prolly yeah"
4961,ham,I want  &lt;#&gt;  rs da:)do you have it?
4481,ham,"Y cant u try new invention to fly..i'm not joking.,"
2173,ham,Yavnt tried yet and never played original either
5408,ham,Dear are you angry i was busy dear
4785,ham,Indeed and by the way it was either or - not both !
1085,ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
2346,ham,"Hi this is yijue, can i meet u at 11 tmr?"
2349,ham,That seems unnecessarily affectionate
1931,ham,Carry on not disturbing both of you
1313,ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
98,ham,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?"""
3000,ham,"Oh, then your phone phoned me but it disconnected"
4340,ham,Just got outta class gonna go gym.
4696,spam,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU"
4507,ham,When are you guys leaving?
1729,ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
3670,ham,Yeah imma come over cause jay wants to do some drugs
1475,ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
1780,spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
3768,ham,"Sir Goodmorning, Once free call me."
4413,ham,If i said anything wrong sorry de:-)
2285,ham,"Velly good, yes please!"
5370,spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
4055,ham,dont make ne plans for nxt wknd coz she wants us to come down then ok
797,spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
5163,ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
4624,ham,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."
3636,ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life."
1298,ham,"K so am I, how much for an 8th? Fifty?"
4734,ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
4033,ham,I'm very happy for you babe ! Woo hoo party on dude!
4318,ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN 
1027,ham,Yes da. Any plm at ur office
3224,ham,Well that must be a pain to catch
4893,ham,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
5347,ham,Wat ü doing now?
1845,ham,Da is good good player.why he is unsold.
2593,ham,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?"
4853,ham,I liked your new house
4641,ham,Do you hide anythiing or keeping distance from me
1534,ham,Horrible bf... I now v hungry...
4663,ham,Ladies first and genus second k .
3488,ham,Change windows logoff sound..
4380,ham,How are you. Just checking up on you
